claim_id,employee_id,department,date,category,amount,approver_id,status
EXP-002508,E0461,IT,2026-04-03,Meals,45.36,E0379,Paid
EXP-002760,E0489,Operations,2026-04-03,Meals,95.08,E0930,Paid
EXP-002951,E0504,Operations,2026-04-03,Supplies,153.03,E0933,Paid
EXP-003027,E0511,Operations,2026-04-03,Accommodation,280.23,E0898,Paid
EXP-003110,E0519,Operations,2026-04-03,Meals,116.44,E0908,Paid
EXP-003157,E0522,Operations,2026-04-03,Accommodation,437.06,E0916,Paid
EXP-003523,E0550,Operations,2026-04-03,Travel,150.02,E0912,Paid
EXP-004171,E0610,Operations,2026-04-03,Accommodation,177.87,E0907,Paid
EXP-004544,E0638,Operations,2026-04-03,Accommodation,20.82,E0916,Paid
EXP-005284,E0702,Operations,2026-04-03,Client entertainment,69.22,E0897,Paid
EXP-005648,E0735,Operations,2026-04-03,Travel,78.87,E0915,Paid
EXP-006099,E0773,Operations,2026-04-03,Client entertainment,62.27,E0936,Paid
EXP-006696,E0824,Operations,2026-04-03,Accommodation,20.71,E0930,Paid
EXP-007087,E0854,Operations,2026-04-03,Client entertainment,145.53,E0919,Paid
EXP-007175,E0861,Operations,2026-04-03,Supplies,478.79,E0908,Paid
EXP-007958,E0923,Operations,2026-04-03,Client entertainment,24.89,E0914,Paid
EXP-008094,E0934,Operations,2026-04-03,Accommodation,50.4,E0916,Paid
EXP-008611,E0974,Sales,2026-04-03,Training,38.2,E1088,Paid
EXP-009095,E1015,Sales,2026-04-03,Supplies,180.57,E1034,Paid
EXP-009206,E1023,Sales,2026-04-03,Accommodation,52.61,E1042,Paid
EXP-009486,E1045,Sales,2026-04-03,Meals,46.44,E0986,Paid
EXP-010068,E1094,Sales,2026-04-03,Training,172.75,E0945,Paid
EXP-000165,E0033,Finance,2026-04-04,Supplies,473.22,E0199,Paid
EXP-000216,E0040,Finance,2026-04-04,Supplies,334.81,E0200,Paid
EXP-000282,E0052,Finance,2026-04-04,Training,275.74,E0190,Paid
EXP-000627,E0114,Finance,2026-04-04,Supplies,400.98,E0196,Paid
EXP-000686,E0124,Finance,2026-04-04,Accommodation,135.07,E0195,Paid
EXP-001900,E0350,Human Resources,2026-04-04,Travel,52.9,E0348,Paid
EXP-002010,E0370,Human Resources,2026-04-04,Meals,121.68,E0349,Paid
EXP-002264,E0414,IT,2026-04-04,Meals,77.89,E0379,Paid
EXP-002274,E0416,IT,2026-04-04,Training,86.84,E0379,Paid
EXP-002428,E0446,IT,2026-04-04,Accommodation,344.67,E0379,Paid
EXP-003522,E0550,Operations,2026-04-04,Meals,69.31,E0912,Paid
EXP-003860,E0579,Operations,2026-04-04,Accommodation,55.25,E0926,Paid
EXP-004703,E0651,Operations,2026-04-04,Training,20.27,E0917,Paid
EXP-004791,E0660,Operations,2026-04-04,Client entertainment,97.62,E0930,Paid
EXP-005121,E0688,Operations,2026-04-04,Client entertainment,82.33,E0916,Paid
EXP-005157,E0691,Operations,2026-04-04,Travel,61.38,E0930,Paid
EXP-005215,E0696,Operations,2026-04-04,Supplies,29.38,E0925,Paid
EXP-005397,E0715,Operations,2026-04-04,Training,235.74,E0922,Paid
EXP-005793,E0749,Operations,2026-04-04,Client entertainment,64.09,E0918,Paid
EXP-005924,E0760,Operations,2026-04-04,Client entertainment,49.07,E0899,Paid
EXP-006227,E0785,Operations,2026-04-04,Training,154.88,E0924,Paid
EXP-006266,E0788,Operations,2026-04-04,Supplies,188.1,E0925,Paid
EXP-006734,E0827,Operations,2026-04-04,Client entertainment,26.5,E0915,Paid
EXP-006862,E0836,Operations,2026-04-04,Supplies,131.18,E0899,Paid
EXP-006881,E0838,Operations,2026-04-04,Travel,29.0,E0921,Paid
EXP-007390,E0881,Operations,2026-04-04,Travel,1104.37,E0910,Paid
EXP-007850,E0915,Operations,2026-04-04,Travel,16.05,E0911,Paid
EXP-007996,E0926,Operations,2026-04-04,Supplies,212.81,E0906,Paid
EXP-008250,E0946,Sales,2026-04-04,Accommodation,142.56,E0992,Paid
EXP-009335,E1034,Sales,2026-04-04,Client entertainment,105.34,E0973,Paid
EXP-009933,E1081,Sales,2026-04-04,Supplies,185.03,E1047,Paid
EXP-010230,E1105,Sales,2026-04-04,Travel,156.57,E0953,Paid
EXP-000116,E0025,Finance,2026-04-05,Meals,68.48,E0196,Paid
EXP-000182,E0036,Finance,2026-04-05,Accommodation,153.74,E0199,Paid
EXP-000479,E0089,Finance,2026-04-05,Meals,102.02,E0198,Paid
EXP-000518,E0095,Finance,2026-04-05,Meals,115.54,E0208,Paid
EXP-000572,E0106,Finance,2026-04-05,Training,506.74,E0201,Paid
EXP-000687,E0124,Finance,2026-04-05,Training,59.98,E0195,Paid
EXP-000716,E0132,Finance,2026-04-05,Training,56.0,E0190,Paid
EXP-001019,E0187,Finance,2026-04-05,Meals,116.44,E0198,Paid
EXP-002070,E0380,IT,2026-04-05,Meals,23.16,E0379,Paid
EXP-002695,E0485,Operations,2026-04-05,Travel,54.36,E0903,Paid
EXP-002734,E0487,Operations,2026-04-05,Training,20.63,E0937,Paid
EXP-004395,E0625,Operations,2026-04-05,Supplies,38.64,E0926,Paid
EXP-004550,E0639,Operations,2026-04-05,Accommodation,108.85,E0921,Paid
EXP-004558,E0639,Operations,2026-04-05,Client entertainment,168.5,E0921,Paid
EXP-004653,E0647,Operations,2026-04-05,Travel,75.47,E0934,Paid
EXP-004657,E0647,Operations,2026-04-05,Supplies,193.29,E0934,Paid
EXP-004745,E0654,Operations,2026-04-05,Supplies,296.7,E0930,Paid
EXP-004822,E0663,Operations,2026-04-05,Travel,179.49,E0922,Paid
EXP-005001,E0679,Operations,2026-04-05,Accommodation,131.65,E0914,Paid
EXP-006040,E0769,Operations,2026-04-05,Meals,122.96,E0928,Paid
EXP-006109,E0773,Operations,2026-04-05,Travel,37.82,E0936,Paid
EXP-006570,E0812,Operations,2026-04-05,Supplies,49.54,E0908,Paid
EXP-007226,E0866,Operations,2026-04-05,Supplies,238.69,E0921,Paid
EXP-007466,E0885,Operations,2026-04-05,Accommodation,69.44,E0914,Paid
EXP-007966,E0924,Operations,2026-04-05,Travel,121.72,E0914,Paid
EXP-008631,E0976,Sales,2026-04-05,Travel,40.19,E1026,Paid
EXP-008949,E1003,Sales,2026-04-05,Client entertainment,126.68,E1102,Paid
EXP-008972,E1004,Sales,2026-04-05,Supplies,619.52,E0946,Paid
EXP-009466,E1044,Sales,2026-04-05,Client entertainment,103.62,E1072,Paid
EXP-009545,E1052,Sales,2026-04-05,Travel,107.67,E0987,Paid
EXP-009570,E1053,Sales,2026-04-05,Accommodation,99.25,E0987,Paid
EXP-009771,E1068,Sales,2026-04-05,Travel,202.53,E1071,Paid
EXP-009962,E1085,Sales,2026-04-05,Travel,29.94,E0939,Paid
EXP-010453,E1143,Facilities,2026-04-05,Travel,33.34,E1121,Paid
EXP-010689,E1185,Facilities,2026-04-05,Supplies,216.43,E1121,Paid
EXP-000863,E0163,Finance,2026-04-06,Meals,160.57,E0192,Paid
EXP-001968,E0362,Human Resources,2026-04-06,Client entertainment,207.76,E0340,Paid
EXP-002094,E0383,IT,2026-04-06,Meals,246.23,E0379,Paid
EXP-002377,E0437,IT,2026-04-06,Supplies,106.52,E0379,Paid
EXP-002485,E0457,IT,2026-04-06,Meals,133.19,E0379,Paid
EXP-002747,E0488,Operations,2026-04-06,Supplies,92.96,E0901,Paid
EXP-003866,E0579,Operations,2026-04-06,Training,140.46,E0926,Paid
EXP-004163,E0610,Operations,2026-04-06,Meals,55.93,E0907,Paid
EXP-005272,E0700,Operations,2026-04-06,Client entertainment,141.16,E0902,Paid
EXP-006016,E0767,Operations,2026-04-06,Meals,45.37,E0920,Paid
EXP-007306,E0873,Operations,2026-04-06,Supplies,45.83,E0914,Paid
EXP-007313,E0874,Operations,2026-04-06,Accommodation,188.39,E0908,Paid
EXP-007522,E0890,Operations,2026-04-06,Accommodation,253.15,E0901,Paid
EXP-007544,E0891,Operations,2026-04-06,Travel,155.83,E0912,Paid
EXP-007897,E0919,Operations,2026-04-06,Accommodation,172.45,E0898,Paid
EXP-008025,E0928,Operations,2026-04-06,Training,300.14,E0929,Paid
EXP-008717,E0982,Sales,2026-04-06,Client entertainment,152.89,E0956,Paid
EXP-009108,E1017,Sales,2026-04-06,Accommodation,65.26,E1065,Paid
EXP-009288,E1031,Sales,2026-04-06,Travel,219.06,E0961,Paid
EXP-009420,E1041,Sales,2026-04-06,Training,86.37,E0944,Paid
EXP-009423,E1041,Sales,2026-04-06,Travel,26.26,E0944,Paid
EXP-009442,E1042,Sales,2026-04-06,Training,62.06,E0965,Paid
EXP-009617,E1057,Sales,2026-04-06,Training,210.25,E0958,Paid
EXP-009996,E1089,Sales,2026-04-06,Client entertainment,380.08,E0959,Paid
EXP-010077,E1094,Sales,2026-04-06,Client entertainment,135.13,E0945,Paid
EXP-010272,E1107,Legal,2026-04-06,Accommodation,24.29,E1119,Paid
EXP-000173,E0035,Finance,2026-04-07,Training,374.84,E0190,Paid
EXP-000386,E0072,Finance,2026-04-07,Travel,16.74,E0198,Paid
EXP-001044,E0190,Finance,2026-04-07,Training,161.48,E0196,Paid
EXP-001194,E0221,Procurement,2026-04-07,Meals,61.66,E0278,Paid
EXP-001676,E0309,Human Resources,2026-04-07,Client entertainment,19.21,E0338,Paid
EXP-001731,E0319,Human Resources,2026-04-07,Training,13.69,E0338,Paid
EXP-003014,E0510,Operations,2026-04-07,Accommodation,194.41,E0920,Paid
EXP-003479,E0547,Operations,2026-04-07,Meals,90.0,E0933,Paid
EXP-003594,E0557,Operations,2026-04-07,Accommodation,97.3,E0897,Paid
EXP-003906,E0582,Operations,2026-04-07,Travel,39.18,E0898,Paid
EXP-004191,E0611,Operations,2026-04-07,Client entertainment,22.63,E0908,Paid
EXP-004329,E0621,Operations,2026-04-07,Meals,49.47,E0922,Paid
EXP-004407,E0626,Operations,2026-04-07,Training,202.48,E0910,Paid
EXP-004573,E0640,Operations,2026-04-07,Travel,56.56,E0938,Paid
EXP-005056,E0683,Operations,2026-04-07,Meals,179.1,E0910,Paid
EXP-005178,E0692,Operations,2026-04-07,Travel,262.25,E0930,Paid
EXP-005456,E0720,Operations,2026-04-07,Meals,25.01,E0920,Paid
EXP-006513,E0807,Operations,2026-04-07,Training,270.12,E0907,Paid
EXP-006549,E0810,Operations,2026-04-07,Training,68.65,E0937,Paid
EXP-006892,E0838,Operations,2026-04-07,Training,57.33,E0921,Paid
EXP-007276,E0871,Operations,2026-04-07,Client entertainment,257.46,E0899,Paid
EXP-007331,E0876,Operations,2026-04-07,Supplies,648.8,E0911,Paid
EXP-007523,E0890,Operations,2026-04-07,Meals,451.9,E0901,Paid
EXP-008496,E0965,Sales,2026-04-07,Accommodation,334.32,E0976,Paid
EXP-008523,E0968,Sales,2026-04-07,Accommodation,76.7,E1017,Paid
EXP-008739,E0984,Sales,2026-04-07,Travel,451.31,E1104,Paid
EXP-009863,E1077,Sales,2026-04-07,Training,158.51,E1064,Paid
EXP-010266,E1106,Sales,2026-04-07,Supplies,182.86,E1040,Paid
EXP-000054,E0014,Finance,2026-04-08,Client entertainment,23.08,E0199,Paid
EXP-001792,E0328,Human Resources,2026-04-08,Client entertainment,48.86,E0346,Paid
EXP-001987,E0365,Human Resources,2026-04-08,Client entertainment,11.16,E0341,Paid
EXP-002366,E0434,IT,2026-04-08,Travel,65.04,E0379,Paid
EXP-002493,E0458,IT,2026-04-08,Client entertainment,105.17,E0379,Paid
EXP-002625,E0480,Operations,2026-04-08,Meals,71.86,E0903,Paid
EXP-002725,E0487,Operations,2026-04-08,Supplies,206.57,E0937,Paid
EXP-002764,E0489,Operations,2026-04-08,Training,45.44,E0930,Paid
EXP-003013,E0510,Operations,2026-04-08,Travel,357.75,E0920,Paid
EXP-003279,E0533,Operations,2026-04-08,Travel,33.44,E0918,Paid
EXP-003500,E0548,Operations,2026-04-08,Travel,44.12,E0909,Paid
EXP-003961,E0587,Operations,2026-04-08,Accommodation,175.46,E0906,Paid
EXP-004210,E0612,Operations,2026-04-08,Client entertainment,249.29,E0922,Paid
EXP-004285,E0617,Operations,2026-04-08,Supplies,93.81,E0933,Paid
EXP-004830,E0664,Operations,2026-04-08,Meals,26.72,E0932,Paid
EXP-005390,E0715,Operations,2026-04-08,Client entertainment,381.86,E0922,Paid
EXP-006674,E0820,Operations,2026-04-08,Accommodation,22.01,E0926,Paid
EXP-007029,E0849,Operations,2026-04-08,Accommodation,124.0,E0932,Paid
EXP-007319,E0874,Operations,2026-04-08,Supplies,36.59,E0908,Paid
EXP-007668,E0903,Operations,2026-04-08,Meals,111.55,E0931,Paid
EXP-008264,E0946,Sales,2026-04-08,Supplies,70.7,E0992,Paid
EXP-008690,E0981,Sales,2026-04-08,Meals,140.24,E0992,Paid
EXP-009770,E1068,Sales,2026-04-08,Accommodation,157.08,E1071,Paid
EXP-009899,E1079,Sales,2026-04-08,Supplies,53.1,E0958,Paid
EXP-010350,E1120,Legal,2026-04-08,Accommodation,112.2,E1111,Paid
EXP-010535,E1158,Facilities,2026-04-08,Accommodation,144.34,E1121,Paid
EXP-010884,E1033,Sales,2026-04-08,Client entertainment,984.62,E1044,Paid
EXP-000071,E0016,Finance,2026-04-09,Supplies,215.03,E0199,Paid
EXP-000909,E0171,Finance,2026-04-09,Travel,24.51,E0207,Paid
EXP-001924,E0354,Human Resources,2026-04-09,Training,174.54,E0337,Paid
EXP-002576,E0474,IT,2026-04-09,Supplies,157.63,E0379,Paid
EXP-002636,E0480,Operations,2026-04-09,Meals,124.79,E0903,Paid
EXP-003588,E0557,Operations,2026-04-09,Accommodation,88.62,E0897,Paid
EXP-003722,E0566,Operations,2026-04-09,Training,389.98,E0935,Paid
EXP-003782,E0571,Operations,2026-04-09,Client entertainment,123.53,E0906,Paid
EXP-003976,E0588,Operations,2026-04-09,Supplies,41.91,E0932,Paid
EXP-004024,E0593,Operations,2026-04-09,Client entertainment,75.83,E0938,Paid
EXP-004906,E0671,Operations,2026-04-09,Meals,22.63,E0910,Paid
EXP-004965,E0675,Operations,2026-04-09,Supplies,113.59,E0938,Paid
EXP-005371,E0712,Operations,2026-04-09,Accommodation,99.43,E0925,Paid
EXP-006202,E0784,Operations,2026-04-09,Client entertainment,347.78,E0916,Paid
EXP-006234,E0786,Operations,2026-04-09,Training,279.55,E0901,Paid
EXP-006745,E0828,Operations,2026-04-09,Accommodation,180.01,E0921,Paid
EXP-007163,E0860,Operations,2026-04-09,Supplies,458.75,E0904,Paid
EXP-007380,E0880,Operations,2026-04-09,Client entertainment,83.74,E0914,Paid
EXP-007601,E0897,Operations,2026-04-09,Supplies,32.99,E0935,Paid
EXP-007740,E0908,Operations,2026-04-09,Supplies,218.54,E0914,Paid
EXP-008096,E0934,Operations,2026-04-09,Meals,518.22,E0916,Paid
EXP-008174,E0941,Sales,2026-04-09,Client entertainment,25.0,E1024,Paid
EXP-008197,E0942,Sales,2026-04-09,Accommodation,53.92,E1075,Paid
EXP-008437,E0961,Sales,2026-04-09,Accommodation,51.63,E1097,Paid
EXP-008897,E0998,Sales,2026-04-09,Training,285.46,E1081,Paid
EXP-009662,E1061,Sales,2026-04-09,Meals,24.12,E1035,Paid
EXP-010114,E1097,Sales,2026-04-09,Client entertainment,837.06,E1030,Paid
EXP-010295,E1110,Legal,2026-04-09,Training,74.63,E1117,Paid
EXP-010299,E1110,Legal,2026-04-09,Accommodation,100.5,E1117,Paid
EXP-010887,E1033,Sales,2026-04-09,Client entertainment,961.72,E1044,Paid
EXP-001639,E0301,Human Resources,2026-04-10,Accommodation,344.76,E0343,Paid
EXP-001656,E0305,Human Resources,2026-04-10,Meals,89.06,E0348,Paid
EXP-001808,E0331,Human Resources,2026-04-10,Meals,162.34,E0377,Paid
EXP-003082,E0516,Operations,2026-04-10,Training,68.92,E0934,Paid
EXP-003366,E0539,Operations,2026-04-10,Travel,278.61,E0912,Paid
EXP-004022,E0593,Operations,2026-04-10,Training,263.83,E0938,Paid
EXP-004257,E0615,Operations,2026-04-10,Accommodation,218.82,E0937,Paid
EXP-004571,E0640,Operations,2026-04-10,Client entertainment,128.91,E0938,Paid
EXP-005810,E0750,Operations,2026-04-10,Meals,121.88,E0910,Paid
EXP-005967,E0764,Operations,2026-04-10,Accommodation,294.77,E0934,Paid
EXP-006122,E0776,Operations,2026-04-10,Travel,201.4,E0926,Paid
EXP-006704,E0825,Operations,2026-04-10,Travel,56.56,E0905,Paid
EXP-006875,E0837,Operations,2026-04-10,Accommodation,111.45,E0936,Paid
EXP-007057,E0851,Operations,2026-04-10,Meals,43.79,E0932,Paid
EXP-007504,E0888,Operations,2026-04-10,Meals,95.3,E0905,Paid
EXP-007687,E0904,Operations,2026-04-10,Training,143.79,E0915,Paid
EXP-007705,E0906,Operations,2026-04-10,Accommodation,209.45,E0937,Paid
EXP-007714,E0906,Operations,2026-04-10,Travel,14.49,E0937,Paid
EXP-007754,E0909,Operations,2026-04-10,Client entertainment,300.35,E0922,Paid
EXP-007900,E0920,Operations,2026-04-10,Meals,398.86,E0914,Paid
EXP-008206,E0943,Sales,2026-04-10,Meals,69.07,E0972,Paid
EXP-008625,E0976,Sales,2026-04-10,Meals,117.19,E1026,Paid
EXP-008931,E1000,Sales,2026-04-10,Accommodation,141.32,E0989,Paid
EXP-009038,E1009,Sales,2026-04-10,Supplies,74.04,E1040,Paid
EXP-009374,E1036,Sales,2026-04-10,Accommodation,160.52,E1092,Paid
EXP-009542,E1052,Sales,2026-04-10,Accommodation,62.18,E0987,Paid
EXP-010048,E1092,Sales,2026-04-10,Client entertainment,94.47,E1057,Paid
EXP-010849,E0965,Sales,2026-04-10,Client entertainment,906.64,E0976,Paid
EXP-000185,E0036,Finance,2026-04-11,Meals,60.61,E0199,Paid
EXP-000423,E0078,Finance,2026-04-11,Training,88.21,E0205,Paid
EXP-000461,E0086,Finance,2026-04-11,Supplies,152.76,E0199,Paid
EXP-000507,E0094,Finance,2026-04-11,Client entertainment,164.82,E0202,Paid
EXP-000591,E0109,Finance,2026-04-11,Client entertainment,65.36,E0197,Paid
EXP-001326,E0248,Procurement,2026-04-11,Accommodation,183.42,E0270,Paid
EXP-001546,E0284,Procurement,2026-04-11,Accommodation,130.01,E0272,Paid
EXP-002365,E0434,IT,2026-04-11,Supplies,22.64,E0379,Paid
EXP-003212,E0526,Operations,2026-04-11,Travel,14.04,E0914,Paid
EXP-003566,E0555,Operations,2026-04-11,Accommodation,45.87,E0934,Paid
EXP-004134,E0605,Operations,2026-04-11,Meals,73.18,E0927,Paid
EXP-004252,E0615,Operations,2026-04-11,Accommodation,851.5,E0937,Paid
EXP-004422,E0627,Operations,2026-04-11,Client entertainment,59.35,E0918,Paid
EXP-004809,E0661,Operations,2026-04-11,Client entertainment,52.15,E0916,Paid
EXP-005028,E0681,Operations,2026-04-11,Training,276.1,E0911,Paid
EXP-005095,E0686,Operations,2026-04-11,Training,90.37,E0909,Paid
EXP-005267,E0699,Operations,2026-04-11,Accommodation,132.79,E0931,Paid
EXP-005310,E0703,Operations,2026-04-11,Training,59.42,E0900,Paid
EXP-005837,E0753,Operations,2026-04-11,Client entertainment,330.66,E0932,Paid
EXP-006127,E0776,Operations,2026-04-11,Supplies,15.34,E0926,Paid
EXP-007799,E0912,Operations,2026-04-11,Meals,198.15,E0900,Paid
EXP-007940,E0922,Operations,2026-04-11,Supplies,51.19,E0936,Paid
EXP-009062,E1010,Sales,2026-04-11,Travel,113.99,E0980,Paid
EXP-010088,E1095,Sales,2026-04-11,Travel,621.03,E0966,Paid
EXP-010371,E1123,Facilities,2026-04-11,Supplies,18.7,E1121,Paid
EXP-010820,E0965,Sales,2026-04-11,Client entertainment,912.2,E0976,Paid
EXP-000175,E0035,Finance,2026-04-12,Supplies,54.99,E0190,Paid
EXP-000767,E0141,Finance,2026-04-12,Supplies,70.77,E0192,Paid
EXP-000811,E0151,Finance,2026-04-12,Client entertainment,98.57,E0196,Paid
EXP-001196,E0221,Procurement,2026-04-12,Meals,164.81,E0278,Paid
EXP-001322,E0246,Procurement,2026-04-12,Meals,83.87,E0267,Paid
EXP-001434,E0265,Procurement,2026-04-12,Client entertainment,245.46,E0278,Paid
EXP-001510,E0279,Procurement,2026-04-12,Meals,116.87,E0268,Paid
EXP-002550,E0470,IT,2026-04-12,Meals,121.02,E0379,Paid
EXP-002873,E0498,Operations,2026-04-12,Travel,58.86,E0934,Paid
EXP-003257,E0529,Operations,2026-04-12,Meals,103.69,E0913,Paid
EXP-003417,E0543,Operations,2026-04-12,Training,181.69,E0914,Paid
EXP-003491,E0548,Operations,2026-04-12,Supplies,216.43,E0909,Paid
EXP-003499,E0548,Operations,2026-04-12,Accommodation,84.74,E0909,Paid
EXP-004933,E0673,Operations,2026-04-12,Client entertainment,258.7,E0909,Paid
EXP-005006,E0679,Operations,2026-04-12,Training,38.41,E0914,Paid
EXP-005431,E0718,Operations,2026-04-12,Accommodation,102.77,E0913,Paid
EXP-005965,E0764,Operations,2026-04-12,Client entertainment,46.01,E0934,Paid
EXP-006747,E0828,Operations,2026-04-12,Accommodation,48.36,E0921,Paid
EXP-006840,E0833,Operations,2026-04-12,Travel,97.79,E0925,Paid
EXP-007074,E0853,Operations,2026-04-12,Accommodation,400.46,E0930,Paid
EXP-007485,E0887,Operations,2026-04-12,Travel,112.68,E0926,Paid
EXP-007883,E0917,Operations,2026-04-12,Training,74.91,E0903,Paid
EXP-007997,E0926,Operations,2026-04-12,Client entertainment,34.74,E0906,Paid
EXP-008002,E0927,Operations,2026-04-12,Travel,145.53,E0907,Paid
EXP-008276,E0947,Sales,2026-04-12,Accommodation,187.71,E1033,Paid
EXP-009902,E1079,Sales,2026-04-12,Client entertainment,53.92,E0958,Paid
EXP-000737,E0136,Finance,2026-04-13,Meals,20.54,E0201,Paid
EXP-000829,E0156,Finance,2026-04-13,Supplies,149.26,E0207,Paid
EXP-001349,E0251,Procurement,2026-04-13,Meals,28.8,E0277,Paid
EXP-001425,E0264,Procurement,2026-04-13,Travel,258.32,E0275,Paid
EXP-001662,E0307,Human Resources,2026-04-13,Accommodation,68.63,E0350,Paid
EXP-002095,E0383,IT,2026-04-13,Travel,103.39,E0379,Paid
EXP-002339,E0428,IT,2026-04-13,Accommodation,142.09,E0379,Paid
EXP-002686,E0484,Operations,2026-04-13,Training,34.04,E0902,Paid
EXP-003076,E0516,Operations,2026-04-13,Meals,130.31,E0934,Paid
EXP-003447,E0546,Operations,2026-04-13,Supplies,33.99,E0933,Paid
EXP-004069,E0596,Operations,2026-04-13,Accommodation,20.86,E0908,Paid
EXP-004466,E0631,Operations,2026-04-13,Supplies,152.74,E0917,Paid
EXP-004658,E0647,Operations,2026-04-13,Supplies,298.53,E0934,Paid
EXP-004881,E0669,Operations,2026-04-13,Client entertainment,34.55,E0900,Paid
EXP-005016,E0680,Operations,2026-04-13,Accommodation,71.3,E0919,Paid
EXP-005437,E0718,Operations,2026-04-13,Client entertainment,289.34,E0913,Paid
EXP-005547,E0726,Operations,2026-04-13,Accommodation,121.57,E0906,Paid
EXP-006233,E0786,Operations,2026-04-13,Supplies,41.9,E0901,Paid
EXP-006383,E0798,Operations,2026-04-13,Travel,53.75,E0932,Paid
EXP-006893,E0838,Operations,2026-04-13,Training,165.07,E0921,Paid
EXP-007310,E0874,Operations,2026-04-13,Client entertainment,177.28,E0908,Paid
EXP-007933,E0922,Operations,2026-04-13,Travel,60.53,E0936,Paid
EXP-009179,E1022,Sales,2026-04-13,Supplies,62.3,E0970,Paid
EXP-009360,E1036,Sales,2026-04-13,Client entertainment,24.7,E1092,Paid
EXP-009730,E1065,Sales,2026-04-13,Travel,159.24,E1029,Paid
EXP-010000,E1089,Sales,2026-04-13,Client entertainment,85.25,E0959,Paid
EXP-010301,E1110,Legal,2026-04-13,Accommodation,170.16,E1117,Paid
EXP-010440,E1141,Facilities,2026-04-13,Training,229.35,E1121,Paid
EXP-010548,E1160,Facilities,2026-04-13,Client entertainment,220.44,E1121,Paid
EXP-010589,E1167,Facilities,2026-04-13,Travel,337.42,E1121,Paid
EXP-010829,E0965,Sales,2026-04-13,Client entertainment,918.78,E0976,Paid
EXP-000132,E0029,Finance,2026-04-14,Supplies,527.93,E0210,Paid
EXP-000135,E0030,Finance,2026-04-14,Client entertainment,49.74,E0210,Paid
EXP-000225,E0042,Finance,2026-04-14,Supplies,38.27,E0193,Paid
EXP-000675,E0122,Finance,2026-04-14,Travel,32.42,E0210,Paid
EXP-001593,E0290,Procurement,2026-04-14,Supplies,51.9,E0272,Paid
EXP-001694,E0312,Human Resources,2026-04-14,Travel,467.72,E0378,Paid
EXP-002139,E0392,IT,2026-04-14,Accommodation,221.04,E0379,Paid
EXP-002671,E0483,Operations,2026-04-14,Supplies,77.26,E0919,Paid
EXP-003404,E0543,Operations,2026-04-14,Supplies,51.52,E0914,Paid
EXP-003850,E0578,Operations,2026-04-14,Travel,92.51,E0901,Paid
EXP-004629,E0644,Operations,2026-04-14,Training,82.78,E0911,Paid
EXP-004993,E0678,Operations,2026-04-14,Accommodation,229.25,E0918,Paid
EXP-005283,E0700,Operations,2026-04-14,Accommodation,382.07,E0902,Paid
EXP-005330,E0705,Operations,2026-04-14,Meals,653.52,E0936,Paid
EXP-005611,E0732,Operations,2026-04-14,Travel,191.96,E0923,Paid
EXP-005702,E0739,Operations,2026-04-14,Supplies,31.02,E0930,Paid
EXP-005788,E0749,Operations,2026-04-14,Supplies,144.22,E0918,Paid
EXP-005893,E0757,Operations,2026-04-14,Travel,74.68,E0898,Paid
EXP-006492,E0805,Operations,2026-04-14,Training,81.0,E0900,Paid
EXP-006739,E0827,Operations,2026-04-14,Accommodation,18.3,E0915,Paid
EXP-006819,E0833,Operations,2026-04-14,Supplies,75.33,E0925,Paid
EXP-007170,E0860,Operations,2026-04-14,Client entertainment,136.47,E0904,Paid
EXP-007404,E0881,Operations,2026-04-14,Training,46.66,E0910,Paid
EXP-007416,E0882,Operations,2026-04-14,Supplies,173.04,E0935,Paid
EXP-008774,E0987,Sales,2026-04-14,Travel,38.18,E1001,Paid
EXP-008965,E1004,Sales,2026-04-14,Meals,138.34,E0946,Paid
EXP-009138,E1019,Sales,2026-04-14,Client entertainment,124.4,E0984,Paid
EXP-009147,E1019,Sales,2026-04-14,Supplies,28.37,E0984,Paid
EXP-009575,E1055,Sales,2026-04-14,Accommodation,69.83,E1098,Paid
EXP-009599,E1056,Sales,2026-04-14,Travel,111.95,E1074,Paid
EXP-009690,E1063,Sales,2026-04-14,Client entertainment,191.42,E1050,Paid
EXP-009878,E1078,Sales,2026-04-14,Supplies,49.99,E1102,Paid
EXP-010243,E1105,Sales,2026-04-14,Meals,43.65,E0953,Paid
EXP-010353,E1121,Facilities,2026-04-14,Accommodation,84.24,E0001,Paid
EXP-010908,E1043,Sales,2026-04-14,Client entertainment,973.85,E1099,Paid
EXP-000908,E0171,Finance,2026-04-15,Travel,141.01,E0207,Paid
EXP-000990,E0182,Finance,2026-04-15,Training,154.29,E0198,Paid
EXP-001016,E0186,Finance,2026-04-15,Meals,292.77,E0196,Paid
EXP-001879,E0345,Human Resources,2026-04-15,Accommodation,15.96,E0342,Paid
EXP-002962,E0505,Operations,2026-04-15,Supplies,131.94,E0912,Paid
EXP-003680,E0563,Operations,2026-04-15,Travel,42.61,E0916,Paid
EXP-003864,E0579,Operations,2026-04-15,Travel,77.15,E0926,Paid
EXP-004053,E0595,Operations,2026-04-15,Accommodation,371.61,E0935,Paid
EXP-004374,E0624,Operations,2026-04-15,Travel,61.82,E0913,Paid
EXP-004821,E0663,Operations,2026-04-15,Meals,92.43,E0922,Paid
EXP-004927,E0672,Operations,2026-04-15,Meals,43.88,E0918,Paid
